month,hbt,departmenttype,attendances,within_4h,over_4h,over_8h,over_12h,pct_within_4h,pct_over_4h,pct_over_8h,pct_over_12h,total_referral_attendances
2007-07-01,S08000015,Type 3,252,252,0,,,1.0,0.0,,,
2007-07-01,S08000015,Type 1,5414,5290,124,26.0,24.0,0.9770964166974511,0.022903583302548946,0.004802364240857037,0.004432951606944958,
2007-07-01,S08000015,Type 3,92,92,0,,,1.0,0.0,,,
2007-07-01,S08000015,Type 1,3530,3355,175,3.0,1.0,0.9504249291784702,0.049575070821529746,0.0008498583569405099,0.00028328611898016995,
2007-07-01,S08000016,Type 3,20,20,0,,,1.0,0.0,,,
2007-07-01,S08000016,Type 3,105,105,0,,,1.0,0.0,,,
2007-07-01,S08000016,Type 3,31,31,0,,,1.0,0.0,,,
2007-07-01,S08000016,Type 3,87,87,0,,,1.0,0.0,,,
2007-07-01,S08000016,Type 1,1823,1804,19,0.0,0.0,0.9895776193088316,0.010422380691168404,0.0,0.0,
2007-07-01,S08000017,Type 3,86,86,0,,,1.0,0.0,,,
2007-07-01,S08000017,Type 3,83,83,0,,,1.0,0.0,,,
2007-07-01,S08000017,Type 3,7,7,0,,,1.0,0.0,,,
2007-07-01,S08000017,Type 3,85,85,0,,,1.0,0.0,,,
2007-07-01,S08000017,Type 1,1189,1167,22,,,0.9814970563498738,0.018502943650126155,,,
2007-07-01,S08000017,Type 1,2970,2862,108,0.0,0.0,0.9636363636363636,0.03636363636363636,0.0,0.0,
2007-07-01,S08000029,Type 1,3912,3703,209,6.0,1.0,0.9465746421267893,0.053425357873210635,0.0015337423312883436,0.0002556237218813906,
2007-07-01,S08000029,Type 3,174,174,0,,,1.0,0.0,,,
2007-07-01,S08000029,Type 3,282,282,0,,,1.0,0.0,,,
2007-07-01,S08000029,Type 1,3638,3570,68,2.0,0.0,0.9813084112149533,0.018691588785046728,0.0005497526113249038,0.0,
2007-07-01,S08000019,Type 3,1772,1768,4,0.0,0.0,0.9977426636568849,0.002257336343115124,0.0,0.0,
2007-07-01,S08000019,Type 1,4195,4003,192,5.0,1.0,0.9542312276519667,0.04576877234803337,0.0011918951132300357,0.00023837902264600716,
2007-07-01,S08000020,Type 1,5312,5168,144,8.0,0.0,0.9728915662650602,0.02710843373493976,0.0015060240963855422,0.0,
2007-07-01,S08000020,Type 1,1333,1324,9,0.0,0.0,0.9932483120780196,0.006751687921980495,0.0,0.0,
2007-07-01,S08000020,Type 3,72,72,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,40,40,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,62,62,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,1114,1113,1,,,0.9991023339317774,0.0008976660682226212,,,
2007-07-01,S08000020,Type 3,904,898,6,,,0.9933628318584071,0.00663716814159292,,,
2007-07-01,S08000020,Type 3,279,277,2,,,0.992831541218638,0.007168458781362007,,,
2007-07-01,S08000020,Type 3,178,178,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,359,359,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 1,1925,1850,75,1.0,1.0,0.961038961038961,0.03896103896103896,0.0005194805194805195,0.0005194805194805195,
2007-07-01,S08000020,Type 3,107,107,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,37,37,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,113,113,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,62,62,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,32,32,0,,,1.0,0.0,,,
2007-07-01,S08000020,Type 3,153,153,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-07-01,S08000031,Type 3,1382,1354,28,1.0,1.0,0.9797395079594791,0.020260492040520984,0.000723589001447178,0.000723589001447178,
2007-07-01,S08000031,Type 1,2693,2648,45,1.0,0.0,0.9832900111399926,0.01670998886000743,0.0003713330857779428,0.0,
2007-07-01,S08000031,Type 1,5479,5324,155,4.0,0.0,0.9717101660887023,0.028289833911297683,0.0007300602299689724,0.0,
2007-07-01,S08000031,Type 1,6200,5951,249,6.0,2.0,0.9598387096774194,0.040161290322580645,0.000967741935483871,0.0003225806451612903,
2007-07-01,S08000031,Type 1,3390,3264,126,1.0,0.0,0.9628318584070796,0.03716814159292035,0.0002949852507374631,0.0,
2007-07-01,S08000031,Type 1,5864,5744,120,1.0,0.0,0.9795361527967258,0.020463847203274217,0.00017053206002728513,0.0,
2007-07-01,S08000031,Type 1,4186,3952,234,4.0,0.0,0.9440993788819876,0.055900621118012424,0.0009555661729574773,0.0,
2007-07-01,S08000031,Type 1,2981,2942,39,1.0,0.0,0.9869171418986917,0.013082858101308286,0.0003354579000335458,0.0,
2007-07-01,S08000031,Type 1,5040,4529,511,40.0,6.0,0.8986111111111111,0.10138888888888889,0.007936507936507936,0.0011904761904761906,
2007-07-01,S08000022,Type 3,401,401,0,,,1.0,0.0,,,
2007-07-01,S08000022,Type 3,615,612,3,,,0.9951219512195122,0.004878048780487805,,,
2007-07-01,S08000022,Type 3,110,110,0,,,1.0,0.0,,,
2007-07-01,S08000022,Type 3,468,467,1,,,0.9978632478632479,0.002136752136752137,,,
2007-07-01,S08000022,Type 3,369,363,6,,,0.983739837398374,0.016260162601626018,,,
2007-07-01,S08000022,Type 3,67,65,2,,,0.9701492537313433,0.029850746268656716,,,
2007-07-01,S08000022,Type 1,616,611,5,,,0.9918831168831169,0.008116883116883116,,,
2007-07-01,S08000022,Type 3,211,211,0,,,1.0,0.0,,,
2007-07-01,S08000022,Type 3,199,199,0,,,1.0,0.0,,,
2007-07-01,S08000022,Type 1,496,488,8,,,0.9838709677419355,0.016129032258064516,,,
2007-07-01,S08000022,Type 3,73,72,1,,,0.9863013698630136,0.0136986301369863,,,
2007-07-01,S08000022,Type 1,2618,2553,65,3.0,1.0,0.9751718869365928,0.02482811306340718,0.001145912910618793,0.0003819709702062643,
2007-07-01,S08000022,Type 3,281,280,1,,,0.99644128113879,0.0035587188612099642,,,
2007-07-01,S08000022,Type 3,113,111,2,,,0.9823008849557522,0.017699115044247787,,,
2007-07-01,S08000022,Type 1,896,879,17,,,0.9810267857142857,0.018973214285714284,,,
2007-07-01,S08000022,Type 3,300,296,4,,,0.9866666666666667,0.013333333333333334,,,
2007-07-01,S08000022,Type 3,153,152,1,,,0.9934640522875817,0.006535947712418301,,,
2007-07-01,S08000022,Type 3,185,185,0,,,1.0,0.0,,,
2007-07-01,S08000022,Type 3,91,91,0,,,1.0,0.0,,,
2007-07-01,S08000022,Type 3,202,202,0,,,1.0,0.0,,,
2007-07-01,S08000032,Type 1,5662,5443,219,3.0,0.0,0.9613210879547863,0.038678912045213704,0.0005298481102084069,0.0,
2007-07-01,S08000032,Type 3,165,165,0,,,1.0,0.0,,,
2007-07-01,S08000032,Type 3,166,166,0,,,1.0,0.0,,,
2007-07-01,S08000032,Type 1,4545,4270,275,87.0,45.0,0.9394939493949395,0.06050605060506051,0.01914191419141914,0.009900990099009901,
2007-07-01,S08000032,Type 1,5555,5351,204,44.0,20.0,0.9632763276327633,0.036723672367236726,0.007920792079207921,0.0036003600360036,
2007-07-01,S08000024,Type 3,2761,2600,161,4.0,0.0,0.9416877942774358,0.058312205722564285,0.0014487504527345165,0.0,
2007-07-01,S08000024,Type 1,3900,3642,258,2.0,0.0,0.9338461538461539,0.06615384615384616,0.0005128205128205128,0.0,
2007-07-01,S08000024,Type 1,8947,8468,479,19.0,0.0,0.9464625013971164,0.05353749860288365,0.0021236168548116685,0.0,
2007-07-01,S08000024,Type 1,2620,2603,17,0.0,0.0,0.9935114503816794,0.0064885496183206106,0.0,0.0,
2007-07-01,S08000025,Type 3,225,225,0,,,1.0,0.0,,,
2007-07-01,S08000026,Type 1,802,791,11,0.0,0.0,0.986284289276808,0.01371571072319202,0.0,0.0,
2007-07-01,S08000030,Type 1,3940,3927,13,0.0,0.0,0.9967005076142132,0.003299492385786802,0.0,0.0,
2007-07-01,S08000030,Type 1,2208,2192,16,0.0,0.0,0.9927536231884058,0.007246376811594203,0.0,0.0,
2007-07-01,S08000030,Type 3,78,78,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-07-01,S08000030,Type 3,167,166,1,0.0,0.0,0.9940119760479041,0.005988023952095809,0.0,0.0,
2007-07-01,S08000030,Type 3,847,846,1,0.0,0.0,0.9988193624557261,0.0011806375442739079,0.0,0.0,
2007-07-01,S08000030,Type 3,228,228,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-07-01,S08000030,Type 3,504,504,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-07-01,S08000030,Type 3,444,444,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-07-01,S08000028,Type 3,57,57,0,,,1.0,0.0,,,
2007-07-01,S08000028,Type 1,776,762,14,1.0,0.0,0.9819587628865979,0.01804123711340206,0.001288659793814433,0.0,
2007-07-01,S08000028,Type 3,135,135,0,,,1.0,0.0,,,
2007-08-01,S08000015,Type 3,265,265,0,,,1.0,0.0,,,
2007-08-01,S08000015,Type 1,5655,5508,147,5.0,3.0,0.9740053050397878,0.0259946949602122,0.0008841732979664014,0.0005305039787798408,
2007-08-01,S08000015,Type 3,86,86,0,,,1.0,0.0,,,
2007-08-01,S08000015,Type 1,3558,3388,170,1.0,0.0,0.952220348510399,0.0477796514896009,0.0002810567734682406,0.0,
2007-08-01,S08000016,Type 3,14,14,0,,,1.0,0.0,,,
2007-08-01,S08000016,Type 3,106,106,0,,,1.0,0.0,,,
2007-08-01,S08000016,Type 3,28,28,0,,,1.0,0.0,,,
2007-08-01,S08000016,Type 3,122,122,0,,,1.0,0.0,,,
2007-08-01,S08000016,Type 1,2005,1993,12,0.0,0.0,0.9940149625935162,0.0059850374064837905,0.0,0.0,
2007-08-01,S08000017,Type 3,92,92,0,,,1.0,0.0,,,
2007-08-01,S08000017,Type 3,77,77,0,,,1.0,0.0,,,
2007-08-01,S08000017,Type 3,10,10,0,,,1.0,0.0,,,
2007-08-01,S08000017,Type 3,62,62,0,,,1.0,0.0,,,
2007-08-01,S08000017,Type 1,1269,1248,21,,,0.983451536643026,0.016548463356973995,,,
2007-08-01,S08000017,Type 1,3010,2903,107,2.0,0.0,0.9644518272425249,0.035548172757475086,0.000664451827242525,0.0,
2007-08-01,S08000029,Type 1,3877,3745,132,8.0,3.0,0.9659530564869745,0.034046943513025535,0.0020634511220015478,0.0007737941707505803,
2007-08-01,S08000029,Type 3,155,155,0,,,1.0,0.0,,,
2007-08-01,S08000029,Type 3,251,250,1,,,0.9960159362549801,0.00398406374501992,,,
2007-08-01,S08000029,Type 1,3507,3400,107,3.0,0.0,0.9694895922440833,0.03051040775591674,0.000855431993156544,0.0,
2007-08-01,S08000019,Type 3,1872,1870,2,0.0,0.0,0.9989316239316239,0.0010683760683760685,0.0,0.0,
2007-08-01,S08000019,Type 1,4370,4055,315,10.0,0.0,0.9279176201372997,0.07208237986270023,0.002288329519450801,0.0,
2007-08-01,S08000020,Type 1,5421,5261,160,5.0,1.0,0.9704851503412655,0.029514849658734552,0.0009223390518354548,0.00018446781036709093,
2007-08-01,S08000020,Type 1,1412,1402,10,0.0,0.0,0.9929178470254958,0.007082152974504249,0.0,0.0,
2007-08-01,S08000020,Type 3,72,72,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,48,48,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,93,93,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,1105,1104,1,,,0.9990950226244344,0.0009049773755656109,,,
2007-08-01,S08000020,Type 3,806,802,4,,,0.9950372208436724,0.004962779156327543,,,
2007-08-01,S08000020,Type 3,256,256,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,178,178,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,385,385,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 1,1905,1791,114,6.0,0.0,0.9401574803149606,0.05984251968503937,0.0031496062992125984,0.0,
2007-08-01,S08000020,Type 3,104,104,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,45,45,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,118,118,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,62,62,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,36,36,0,,,1.0,0.0,,,
2007-08-01,S08000020,Type 3,150,150,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-08-01,S08000031,Type 3,1407,1388,19,0.0,0.0,0.9864960909737029,0.013503909026297086,0.0,0.0,
2007-08-01,S08000031,Type 1,2791,2732,59,0.0,0.0,0.9788606234324615,0.021139376567538518,0.0,0.0,
2007-08-01,S08000031,Type 1,5691,5548,143,2.0,0.0,0.9748726058689159,0.02512739413108417,0.0003514320857494289,0.0,
2007-08-01,S08000031,Type 1,6248,5881,367,9.0,2.0,0.9412612035851472,0.05873879641485275,0.001440460947503201,0.0003201024327784891,
2007-08-01,S08000031,Type 1,3627,3348,279,23.0,4.0,0.9230769230769231,0.07692307692307693,0.006341328921974083,0.0011028398125172319,
2007-08-01,S08000031,Type 1,5964,5844,120,2.0,0.0,0.9798792756539235,0.02012072434607646,0.00033534540576794097,0.0,
2007-08-01,S08000031,Type 1,4162,3813,349,7.0,0.0,0.9161460836136472,0.08385391638635271,0.0016818837097549255,0.0,
2007-08-01,S08000031,Type 1,3007,2962,45,2.0,1.0,0.9850349185234453,0.014965081476554705,0.0006651147322913202,0.0003325573661456601,
2007-08-01,S08000031,Type 1,5177,4733,444,26.0,3.0,0.9142360440409504,0.08576395595904965,0.005022213637241646,0.0005794861889124976,
2007-08-01,S08000022,Type 3,423,422,1,,,0.9976359338061466,0.002364066193853428,,,
2007-08-01,S08000022,Type 3,628,627,1,,,0.9984076433121019,0.0015923566878980893,,,
2007-08-01,S08000022,Type 3,94,94,0,,,1.0,0.0,,,
2007-08-01,S08000022,Type 3,364,364,0,,,1.0,0.0,,,
2007-08-01,S08000022,Type 3,367,361,6,,,0.9836512261580381,0.01634877384196185,,,
2007-08-01,S08000022,Type 3,74,73,1,,,0.9864864864864865,0.013513513513513514,,,
2007-08-01,S08000022,Type 1,631,629,2,,,0.9968304278922345,0.003169572107765452,,,
2007-08-01,S08000022,Type 3,250,249,1,,,0.996,0.004,,,
2007-08-01,S08000022,Type 3,228,227,1,,,0.9956140350877193,0.0043859649122807015,,,
2007-08-01,S08000022,Type 1,578,573,5,,,0.9913494809688581,0.00865051903114187,,,
2007-08-01,S08000022,Type 3,66,66,0,,,1.0,0.0,,,
2007-08-01,S08000022,Type 1,2805,2717,88,3.0,0.0,0.9686274509803922,0.03137254901960784,0.0010695187165775401,0.0,
2007-08-01,S08000022,Type 3,283,281,2,,,0.9929328621908127,0.007067137809187279,,,
2007-08-01,S08000022,Type 3,107,107,0,,,1.0,0.0,,,
2007-08-01,S08000022,Type 1,936,921,15,,,0.9839743589743589,0.016025641025641024,,,
2007-08-01,S08000022,Type 3,304,287,17,,,0.944078947368421,0.05592105263157895,,,
2007-08-01,S08000022,Type 3,150,146,4,,,0.9733333333333334,0.02666666666666667,,,
2007-08-01,S08000022,Type 3,225,225,0,,,1.0,0.0,,,
2007-08-01,S08000022,Type 3,104,103,1,,,0.9903846153846154,0.009615384615384616,,,
2007-08-01,S08000022,Type 3,218,218,0,,,1.0,0.0,,,
2007-08-01,S08000032,Type 1,5692,5498,194,6.0,0.0,0.965917076598735,0.03408292340126493,0.0010541110330288123,0.0,
2007-08-01,S08000032,Type 3,174,174,0,,,1.0,0.0,,,
2007-08-01,S08000032,Type 3,140,140,0,,,1.0,0.0,,,
2007-08-01,S08000032,Type 1,4833,4717,116,20.0,6.0,0.9759983447134285,0.02400165528657149,0.004138216428719222,0.0012414649286157666,
2007-08-01,S08000032,Type 1,5614,5531,83,2.0,0.0,0.9852155325970787,0.014784467402921268,0.0003562522265764161,0.0,
2007-08-01,S08000024,Type 3,2972,2784,188,8.0,0.0,0.9367429340511441,0.063257065948856,0.0026917900403768506,0.0,
2007-08-01,S08000024,Type 1,4036,3912,124,1.0,0.0,0.9692765113974232,0.030723488602576808,0.0002477700693756194,0.0,
2007-08-01,S08000024,Type 1,9473,8620,853,56.0,1.0,0.9099546078327879,0.09004539216721208,0.005911538055526232,0.00010556317956296844,
2007-08-01,S08000024,Type 1,2875,2847,28,0.0,0.0,0.9902608695652174,0.009739130434782608,0.0,0.0,
2007-08-01,S08000025,Type 3,237,237,0,,,1.0,0.0,,,
2007-08-01,S08000026,Type 1,745,727,18,1.0,1.0,0.9758389261744966,0.024161073825503355,0.0013422818791946308,0.0013422818791946308,
2007-08-01,S08000030,Type 1,4072,4040,32,1.0,0.0,0.9921414538310412,0.007858546168958742,0.0002455795677799607,0.0,
2007-08-01,S08000030,Type 1,2300,2281,19,0.0,0.0,0.9917391304347826,0.00826086956521739,0.0,0.0,
2007-08-01,S08000030,Type 3,63,63,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-08-01,S08000030,Type 3,147,145,2,0.0,0.0,0.9863945578231292,0.013605442176870748,0.0,0.0,
2007-08-01,S08000030,Type 3,700,699,1,0.0,0.0,0.9985714285714286,0.0014285714285714286,0.0,0.0,
2007-08-01,S08000030,Type 3,146,146,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-08-01,S08000030,Type 3,422,422,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-08-01,S08000030,Type 3,334,334,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-08-01,S08000028,Type 3,36,35,1,,,0.9722222222222222,0.027777777777777776,,,
2007-08-01,S08000028,Type 1,767,742,25,0.0,0.0,0.9674054758800521,0.03259452411994785,0.0,0.0,
2007-08-01,S08000028,Type 3,112,112,0,,,1.0,0.0,,,
2007-09-01,S08000015,Type 3,173,173,0,,,1.0,0.0,,,
2007-09-01,S08000015,Type 1,5499,5426,73,0.0,0.0,0.9867248590652846,0.013275140934715404,0.0,0.0,
2007-09-01,S08000015,Type 3,78,78,0,,,1.0,0.0,,,
2007-09-01,S08000015,Type 1,3270,3157,113,0.0,0.0,0.9654434250764526,0.0345565749235474,0.0,0.0,
2007-09-01,S08000016,Type 3,19,19,0,,,1.0,0.0,,,
2007-09-01,S08000016,Type 3,106,106,0,,,1.0,0.0,,,
2007-09-01,S08000016,Type 3,31,31,0,,,1.0,0.0,,,
2007-09-01,S08000016,Type 3,87,87,0,,,1.0,0.0,,,
2007-09-01,S08000016,Type 1,2028,2016,12,0.0,0.0,0.9940828402366864,0.005917159763313609,0.0,0.0,
2007-09-01,S08000017,Type 3,59,59,0,,,1.0,0.0,,,
2007-09-01,S08000017,Type 3,44,44,0,,,1.0,0.0,,,
2007-09-01,S08000017,Type 3,12,12,0,,,1.0,0.0,,,
2007-09-01,S08000017,Type 3,63,63,0,,,1.0,0.0,,,
2007-09-01,S08000017,Type 1,1064,1046,18,,,0.9830827067669173,0.016917293233082706,,,
2007-09-01,S08000017,Type 1,2909,2835,74,0.0,0.0,0.9745617050532829,0.025438294946717083,0.0,0.0,
2007-09-01,S08000029,Type 1,3837,3646,191,12.0,1.0,0.9502215272348189,0.04977847276518113,0.003127443315089914,0.00026062027625749283,
2007-09-01,S08000029,Type 3,147,147,0,,,1.0,0.0,,,
2007-09-01,S08000029,Type 3,309,308,1,,,0.9967637540453075,0.003236245954692557,,,
2007-09-01,S08000029,Type 1,3393,3289,104,3.0,1.0,0.9693486590038314,0.03065134099616858,0.0008841732979664014,0.0002947244326554671,
2007-09-01,S08000019,Type 3,1813,1808,5,0.0,0.0,0.9972421400992829,0.0027578599007170436,0.0,0.0,
2007-09-01,S08000019,Type 1,4301,4012,289,10.0,0.0,0.932806324110672,0.06719367588932806,0.0023250406882120438,0.0,
2007-09-01,S08000020,Type 1,5246,5038,208,16.0,4.0,0.9603507434235609,0.03964925657643919,0.0030499428135722455,0.0007624857033930614,
2007-09-01,S08000020,Type 1,1486,1480,6,0.0,0.0,0.9959623149394348,0.004037685060565276,0.0,0.0,
2007-09-01,S08000020,Type 3,89,89,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,64,64,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,70,70,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,1108,1107,1,,,0.9990974729241877,0.0009025270758122744,,,
2007-09-01,S08000020,Type 3,845,842,3,,,0.9964497041420118,0.0035502958579881655,,,
2007-09-01,S08000020,Type 3,259,259,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,185,185,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,343,343,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 1,1963,1838,125,6.0,1.0,0.9363219561895059,0.06367804381049415,0.003056546102903719,0.0005094243504839531,
2007-09-01,S08000020,Type 3,76,76,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,31,31,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,106,106,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,74,74,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,39,39,0,,,1.0,0.0,,,
2007-09-01,S08000020,Type 3,139,139,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-09-01,S08000031,Type 3,1224,1218,6,0.0,0.0,0.9950980392156863,0.004901960784313725,0.0,0.0,
2007-09-01,S08000031,Type 1,2616,2581,35,0.0,0.0,0.9866207951070336,0.013379204892966361,0.0,0.0,
2007-09-01,S08000031,Type 1,5690,5481,209,7.0,0.0,0.9632688927943761,0.0367311072056239,0.0012302284710017574,0.0,
2007-09-01,S08000031,Type 1,6032,5631,401,18.0,4.0,0.9335212201591512,0.06647877984084881,0.0029840848806366046,0.000663129973474801,
2007-09-01,S08000031,Type 1,3410,3262,148,3.0,0.0,0.9565982404692082,0.04340175953079179,0.0008797653958944282,0.0,
2007-09-01,S08000031,Type 1,5838,5712,126,1.0,0.0,0.9784172661870504,0.02158273381294964,0.00017129153819801302,0.0,
2007-09-01,S08000031,Type 1,4043,3854,189,3.0,0.0,0.9532525352461044,0.04674746475389562,0.0007420232500618352,0.0,
2007-09-01,S08000031,Type 1,3168,3123,45,1.0,1.0,0.9857954545454546,0.014204545454545454,0.0003156565656565657,0.0003156565656565657,
2007-09-01,S08000031,Type 1,4848,4524,324,15.0,3.0,0.9331683168316832,0.06683168316831684,0.003094059405940594,0.0006188118811881188,
2007-09-01,S08000022,Type 3,541,537,4,,,0.9926062846580407,0.0073937153419593345,,,
2007-09-01,S08000022,Type 3,554,554,0,,,1.0,0.0,,,
2007-09-01,S08000022,Type 3,77,75,2,,,0.974025974025974,0.025974025974025976,,,
2007-09-01,S08000022,Type 3,266,264,2,,,0.9924812030075187,0.007518796992481203,,,
2007-09-01,S08000022,Type 3,386,382,4,,,0.9896373056994818,0.010362694300518135,,,
2007-09-01,S08000022,Type 3,35,34,1,,,0.9714285714285714,0.02857142857142857,,,
2007-09-01,S08000022,Type 1,557,552,5,,,0.9910233393177738,0.008976660682226212,,,
2007-09-01,S08000022,Type 3,204,204,0,,,1.0,0.0,,,
2007-09-01,S08000022,Type 1,478,475,3,,,0.9937238493723849,0.006276150627615063,,,
2007-09-01,S08000022,Type 3,43,43,0,,,1.0,0.0,,,
2007-09-01,S08000022,Type 1,2611,2556,55,1.0,0.0,0.9789352738414401,0.02106472615855994,0.00038299502106472615,0.0,
2007-09-01,S08000022,Type 3,237,236,1,,,0.9957805907172996,0.004219409282700422,,,
2007-09-01,S08000022,Type 3,122,122,0,,,1.0,0.0,,,
2007-09-01,S08000022,Type 1,761,749,12,,,0.9842312746386334,0.01576872536136662,,,
2007-09-01,S08000022,Type 3,244,237,7,,,0.9713114754098361,0.028688524590163935,,,
2007-09-01,S08000022,Type 3,117,116,1,,,0.9914529914529915,0.008547008547008548,,,
2007-09-01,S08000022,Type 3,196,196,0,,,1.0,0.0,,,
2007-09-01,S08000022,Type 3,76,75,1,,,0.9868421052631579,0.013157894736842105,,,
2007-09-01,S08000022,Type 3,123,123,0,,,1.0,0.0,,,
2007-09-01,S08000032,Type 1,5495,5384,111,4.0,0.0,0.9797998180163785,0.020200181983621474,0.0007279344858962694,0.0,
2007-09-01,S08000032,Type 3,161,161,0,,,1.0,0.0,,,
2007-09-01,S08000032,Type 3,228,228,0,,,1.0,0.0,,,
2007-09-01,S08000032,Type 1,4752,4530,222,50.0,27.0,0.9532828282828283,0.04671717171717172,0.010521885521885523,0.005681818181818182,
2007-09-01,S08000032,Type 1,5511,5420,91,5.0,0.0,0.9834875703139176,0.01651242968608238,0.0009072763563781528,0.0,
2007-09-01,S08000024,Type 3,3001,2785,216,11.0,1.0,0.9280239920026658,0.07197600799733422,0.0036654448517160947,0.0003332222592469177,
2007-09-01,S08000024,Type 1,3999,3937,62,2.0,0.0,0.9844961240310077,0.015503875968992248,0.0005001250312578145,0.0,
2007-09-01,S08000024,Type 1,8887,8229,658,27.0,1.0,0.9259592663440981,0.07404073365590189,0.0030381456059412624,0.00011252391133115787,
2007-09-01,S08000024,Type 1,2902,2880,22,0.0,0.0,0.9924190213645762,0.007580978635423846,0.0,0.0,
2007-09-01,S08000025,Type 3,242,242,0,,,1.0,0.0,,,
2007-09-01,S08000026,Type 1,713,691,22,3.0,2.0,0.9691444600280504,0.030855539971949508,0.004207573632538569,0.002805049088359046,
2007-09-01,S08000030,Type 1,4113,4086,27,0.0,0.0,0.9934354485776805,0.006564551422319475,0.0,0.0,
2007-09-01,S08000030,Type 1,2142,2118,24,1.0,0.0,0.988795518207283,0.011204481792717087,0.00046685340802987864,0.0,
2007-09-01,S08000030,Type 3,57,57,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-09-01,S08000030,Type 3,170,170,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-09-01,S08000030,Type 3,783,782,1,0.0,0.0,0.9987228607918263,0.001277139208173691,0.0,0.0,
2007-09-01,S08000030,Type 3,164,164,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-09-01,S08000030,Type 3,434,432,2,0.0,0.0,0.9953917050691244,0.004608294930875576,0.0,0.0,
2007-09-01,S08000030,Type 3,375,375,0,0.0,0.0,1.0,0.0,0.0,0.0,
2007-09-01,S08000028,Type 3,16,16,0,,,1.0,0.0,,,
2007-09-01,S08000028,Type 1,689,664,25,0.0,0.0,0.9637155297532656,0.036284470246734396,0.0,0.0,
2007-09-01,S08000028,Type 3,106,106,0,,,1.0,0.0,,,
2007-10-01,S08000015,Type 3,165,165,0,,,1.0,0.0,,,
2007-10-01,S08000015,Type 3,74,74,0,,,1.0,0.0,,,
2007-10-01,S08000015,Type 1,5481,5374,107,3.0,1.0,0.9804780149607736,0.01952198503922642,0.0005473453749315818,0.00018244845831052726,
2007-10-01,S08000015,Type 3,83,83,0,,,1.0,0.0,,,
2007-10-01,S08000015,Type 1,3452,3304,148,1.0,0.0,0.9571263035921205,0.04287369640787949,0.00028968713789107763,0.0,
2007-10-01,S08000016,Type 3,13,13,0,,,1.0,0.0,,,
2007-10-01,S08000016,Type 3,88,88,0,,,1.0,0.0,,,
2007-10-01,S08000016,Type 3,26,26,0,,,1.0,0.0,,,
2007-10-01,S08000016,Type 3,96,96,0,,,1.0,0.0,,,
2007-10-01,S08000016,Type 1,1912,1895,17,0.0,0.0,0.9911087866108786,0.00889121338912134,0.0,0.0,
2007-10-01,S08000017,Type 3,63,63,0,,,1.0,0.0,,,
2007-10-01,S08000017,Type 3,51,51,0,,,1.0,0.0,,,
2007-10-01,S08000017,Type 3,13,13,0,,,1.0,0.0,,,
2007-10-01,S08000017,Type 3,61,61,0,,,1.0,0.0,,,
2007-10-01,S08000017,Type 1,913,890,23,,,0.9748083242059146,0.025191675794085433,,,
